prob,player1,player2,pid
0.000353894,1.7959,0.204102,14573
prob,player1,player2,pid
0.000157286,1.96777,0.0322266,14568
prob,player1,player2,pid
0.00119439,0.381836,1.61816,14523
prob,player1,player2,pid
0.000530842,1.2959,0.704102,14572
prob,player1,player2,pid
0.000796262,1.56934,0.430664,14526
prob,player1,player2,pid
0.000353894,1.78027,0.219727,14461
prob,player1,player2,pid
0.000530842,0.702148,1.29785,14508
prob,player1,player2,pid
0.00179159,0.131836,1.86816,14492
prob,player1,player2,pid
0.000530842,0.241211,1.75879,14404
prob,player1,player2,pid
0.00023593,1.84277,0.157227,14535
prob,player1,player2,pid
0.000353894,1.65527,0.344727,14567
prob,player1,player2,pid
0.000530842,1.11621,0.883789,14419
prob,player1,player2,pid
0.00119439,0.100586,1.89941,14574
prob,player1,player2,pid
0.00119439,0.163086,1.83691,14577
prob,player1,player2,pid
0.000796262,0.577148,1.42285,14504
prob,player1,player2,pid
0.00179159,0.506836,1.49316,14501
prob,player1,player2,pid
0.000796262,0.600586,1.39941,14582
prob,player1,player2,pid
0.000796262,0.334961,1.66504,14464
prob,player1,player2,pid
0.000796262,0.225586,1.77441,14575
prob,player1,player2,pid
0.000796262,0.350586,1.64941,14578
prob,player1,player2,pid
0.00179159,1.00684,0.993164,14506
prob,player1,player2,pid
0.000530842,0.850586,1.14941,14589
prob,player1,player2,pid
0.00119439,0.288086,1.71191,14579
prob,player1,player2,pid
0.000796262,1.10059,0.899414,14587
prob,player1,player2,pid
0.000796262,1.52832,0.47168,14510
prob,player1,player2,pid
0.000353894,1.24121,0.758789,14580
prob,player1,player2,pid
0.000530842,1.57715,0.422852,14593
prob,player1,player2,pid
0.000530842,1.09277,0.907227,14527
prob,player1,player2,pid
0.000353894,1.85059,0.149414,14599
prob,player1,player2,pid
0.000796262,1.38184,0.618164,14532
prob,player1,player2,pid
0.00119439,0.319336,1.68066,14507
prob,player1,player2,pid
0.000353894,1.34277,0.657227,14531
prob,player1,player2,pid
0.000530842,1.1084,0.891602,14550
prob,player1,player2,pid
0.000796262,0.788086,1.21191,14597
prob,player1,player2,pid
0.000796262,1.31934,0.680664,14602
prob,player1,player2,pid
0.000353894,0.842773,1.15723,14525
prob,player1,player2,pid
0.000796262,0.77832,1.22168,14382
prob,player1,player2,pid
0.000530842,1.78809,0.211914,14603
prob,player1,player2,pid
0.000530842,1.77832,0.22168,14604
prob,player1,player2,pid
0.000530842,0.678711,1.32129,14465
prob,player1,player2,pid
0.000353894,0.741211,1.25879,14576
prob,player1,player2,pid
0.000353894,1.67871,0.321289,14606
prob,player1,player2,pid
0.000353894,1.4209,0.579102,14467
prob,player1,player2,pid
0.00023593,1.74121,0.258789,14605
prob,player1,player2,pid
0.000530842,1.77246,0.227539,14453
prob,player1,player2,pid
0.000530842,1.20215,0.797852,14515
prob,player1,player2,pid
0.00023593,1.96387,0.0361328,14375
prob,player1,player2,pid
0.000353894,1.2334,0.766602,14547
prob,player1,player2,pid
0.000530842,0.897461,1.10254,14418
prob,player1,player2,pid
0.000353894,1.89746,0.102539,14549
prob,player1,player2,pid
0.00023593,0.983398,1.0166,14553
prob,player1,player2,pid
0.000353894,0.858398,1.1416,14551
prob,player1,player2,pid
0.000796262,0.647461,1.35254,14415
prob,player1,player2,pid
0.00023593,1.8584,0.141602,14609
prob,player1,player2,pid
0.00023593,1.4834,0.516602,14554
prob,player1,player2,pid
0.000353894,0.905273,1.09473,14560
prob,player1,player2,pid
0.00023593,1.90527,0.0947266,14610
prob,player1,player2,pid
0.000157286,1.9834,0.0166016,14608
prob,player1,player2,pid
0.000530842,0.475586,1.52441,14584
prob,player1,player2,pid
0.000530842,0.834961,1.16504,14585
prob,player1,player2,pid
0.000796262,0.663086,1.33691,14586
prob,player1,player2,pid
0.00119439,1.03809,0.961914,14588
prob,player1,player2,pid
0.000796262,1.16309,0.836914,14590
prob,player1,player2,pid
0.000530842,0.725586,1.27441,14591
prob,player1,player2,pid
0.000530842,1.60059,0.399414,14592
prob,player1,player2,pid
0.000353894,1.72559,0.274414,14615
prob,player1,player2,pid
0.000353894,1.83496,0.165039,14613
prob,player1,player2,pid
0.000530842,1.66309,0.336914,14614
prob,player1,player2,pid
0.000353894,1.47559,0.524414,14612
prob,player1,player2,pid
0.000353894,0.975586,1.02441,14611
prob,player1,player2,pid
0.00023593,1.97559,0.0244141,14616
prob,player1,player2,pid
0.000530842,1.33496,0.665039,14594
prob,player1,player2,pid
0.00119439,1.50684,0.493164,14595
prob,player1,player2,pid
0.000530842,1.22559,0.774414,14598
prob,player1,player2,pid
0.000530842,1.35059,0.649414,14596
prob,player1,player2,pid
0.000796262,1.28809,0.711914,14600
prob,player1,player2,pid
0.000796262,0.819336,1.18066,14601
prob,player1,player2,pid
0.000530842,1.81934,0.180664,14617
prob,player1,player2,pid
0.00119439,0.538086,1.46191,14583
prob,player1,player2,pid
0.000796262,1.53809,0.461914,14618
prob,player1,player2,pid
0.000353894,0.952148,1.04785,14557
prob,player1,player2,pid
0.000353894,0.717773,1.28223,14546
prob,player1,player2,pid
0.000530842,0.944336,1.05566,14607
prob,player1,player2,pid
0.000796262,0.444336,1.55566,14509
prob,player1,player2,pid
0.00023593,1.71777,0.282227,14621
prob,player1,player2,pid
0.000796262,0.182617,1.81738,14059
prob,player1,player2,pid
0.000353894,1.94434,0.0556641,14623
prob,player1,player2,pid
0.000530842,1.44434,0.555664,14622
prob,player1,player2,pid
0.00023593,1.95215,0.0478516,14619
prob,player1,player2,pid
0.000796262,0.413086,1.58691,14581
prob,player1,player2,pid
0.000530842,1.41309,0.586914,14626
prob,player1,player2,pid
0.000530842,0.913086,1.08691,14624
prob,player1,player2,pid
0.000353894,1.91309,0.0869141,14627
prob,player1,player2,pid
0.000530842,0.124023,1.87598,14625
prob,player1,player2,pid
0.000353894,0.624023,1.37598,14631
prob,player1,player2,pid
0.000353894,1.12402,0.875977,14633
prob,player1,player2,pid
0.000353894,0.374023,1.62598,14629
prob,player1,player2,pid
0.00023593,1.37402,0.625977,14637
prob,player1,player2,pid
0.000530842,0.186523,1.81348,14630
prob,player1,player2,pid
0.00023593,1.62402,0.375977,14636
prob,player1,player2,pid
0.000353894,0.436523,1.56348,14635
prob,player1,player2,pid
0.000353894,1.18652,0.813477,14639
prob,player1,player2,pid
0.00023593,0.936523,1.06348,14640
prob,player1,player2,pid
0.00023593,1.43652,0.563477,14642
prob,player1,player2,pid
0.000157286,1.93652,0.0634766,14646
prob,player1,player2,pid
0.00023593,0.499023,1.50098,14632
prob,player1,player2,pid
0.000530842,0.561523,1.43848,14644
prob,player1,player2,pid
0.000157286,1.49902,0.500977,14648
prob,player1,player2,pid
0.000353894,0.811523,1.18848,14647
prob,player1,player2,pid
0.000353894,0.249023,1.75098,14628
prob,player1,player2,pid
0.000796262,0.0615234,1.93848,14408
prob,player1,player2,pid
0.00023593,1.24902,0.750977,14651
prob,player1,player2,pid
0.000353894,1.56152,0.438477,14649
prob,player1,player2,pid
0.00023593,1.81152,0.188477,14650
prob,player1,player2,pid
0.000530842,1.06152,0.938477,14652
prob,player1,player2,pid
0.00023593,1.68652,0.313477,14653
prob,player1,player2,pid
0.000353894,0.686523,1.31348,14638
prob,player1,player2,pid
0.000530842,0.311523,1.68848,14641
prob,player1,player2,pid
0.000157286,1.87402,0.125977,14654
prob,player1,player2,pid
0.00023593,0.749023,1.25098,14645
prob,player1,player2,pid
0.000353894,1.31152,0.688477,14655
prob,player1,player2,pid
0.000157286,0.999023,1.00098,14643
prob,player1,player2,pid
0.000157286,1.74902,0.250977,14656
prob,player1,player2,pid
0.000104858,1.99902,0.000976562,14657
